,Pseudo ID,Age,Gender,Occupation,Native Language,Are you a native Ehugbo Speaker?,How Fluent are you with speaking Ehugbo?,What is the highest level of education attained?,Bible Chapter Read,Audio File Name (.wav),Transcript Link,Transcript,Audio File Link,English Translation
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_16,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"maarị na ọ dịgị onye a na-anabata na ihu Chineke maka na ike dị a debetue iwu oohu nke Chineke nịrị Mosisi, kama na ọ bụ hite na onwunwo okwukwe na Jisọs Karaịs. Ayịandekọ na-enwo okwukwe na Karaịs Jisọs ma ayị bụrụ nde a nabatarị na ihu Chineke, ka ọọbụ na-edebeturu iwum Chineke nịrị Mosisi, maka na ọ dịgị onye a je-anabata na ihu Chineke hite na edebe iwum Chineke nịrị Mosisi.",https://drive.google.com/file/d/1j0ofYRHB23j_3cxSTyFj3EhcsmC6wa0J/view?usp=drive_link,"know that a person is not justified by the works of the law, but by faith in Jesus Christ. So we, too, have put our faith in Christ Jesus that we may be justified by faith in Christ and not by the works of the law, because by the works of the law no one will be justified."
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_17,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"“Ibe ayịande na-achọ na ayị bụrụ nde a nabatarị na ihu Chineke hite na ẹka Karaịs chọfụtakọrụ na ayị bụ nde ihe ọjọọ, ọ bụ ahịaga na ọ bụ Karaịs na-akwagide ihe ọjọọ? Tụfịakwa, ọ dịgị ya ẹɦụm!",https://drive.google.com/file/d/1Wn6_2X7MO63o0okpdfu0lCXLXWycSSNe/view?usp=drive_link,"“But if, in seeking to be justified in Christ, we Jews find ourselves also among the sinners, doesn’t that mean that Christ promotes sin? Absolutely not! "
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_18,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"M bịa-ebidokwekwe na isi na-apaliteche ụzọ ochiem m kutuworu na ọ dịgị ma, e gusiri m na-abụkọ m onye na-emebi iwu.",https://drive.google.com/file/d/1CrGgSht1SoSz4ALgwBDCghkRenW_JkUm/view?usp=drive_link,"If I rebuild what I destroyed, then I really would be a lawbreaker."
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_19,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya ọ bụrụ ihe gbasịrị iwu, adị m ka onye nwụhụrụ anwụhụ na ibe iwu dị ma m nworu ike dịrị Chineke ndụ.",https://drive.google.com/file/d/1gyKlVbgqnHnsDioL2xfcLfXDIHq5To6z/view?usp=drive_link,“For through the law I died to the law so that I might live for God. 
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_20,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Maka na a kpọgbukotewo mụa Karaịs na elu obe, ọ bụsịgị mụoni nọ ndụ a, kama ọ bụzu Karaịs dị ndụ na ime m. Ndụ m dị na anụhụ, adị mụ a hite na ntụkwasịobu m nworu na ibe Ọkpara Chineke nọ, onye hụrụ m na ẹnya weri onwoe chụa ẹja na isi m.",https://drive.google.com/file/d/1w7E0mvUIrgYaMAUIfCwWIUJbXEt4_Gwp/view?usp=drive_link,"I have been crucified with Christ and I no longer live, but Christ lives in me. The life I now live in the body, I live by faith in the Son of God, who loved me and gave himself for me. "
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 2_21,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Esogu m ndem na-eme ẹwụọma Chineke ka a sị na ọ dịgị ihe ọ fụtarị, maka na ya ọ bụrụ na madụ nworu ike ịbụ onye ụmara-ọma Chineke hite na edebe iwu bụ ahịaga na Karaịs nwụhụrụ na amaka, na ọnwụ a adịgị uru ọ barị.”",https://drive.google.com/file/d/12GnlyzAZAS-Vag-DDv3-tJsqfyV4VbUq/view?usp=drive_link,"I do not set aside the grace of God, for if righteousness could be gained through the law, Christ died for nothing!"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_1,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Unuande Galeshia nde iberibe! Onye riri unu amosu? E meri e ya o dochee unu ẹnya nke Jisọs Karaịs garị nwụhụ na elu obe.,https://drive.google.com/file/d/1lEMYMzJwxZlZhcDnKmaYqOSbLlhDmr43/view?usp=drive_link,You foolish Galatians! Who has bewitched you? Before your very eyes Jesus Christ was clearly portrayed as crucified. 
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_2,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Unu kakweleri m ihe aanị a: Chineke ọ nịrị unu Maa Nsọ a maka na nke unu garị debe iwu e na ohu saa ọ bụ maka na unu nụrụ oziọma bayeri Karaịs, unu kweye na ya?",https://drive.google.com/file/d/1vS1uW56EhcrRgz__jZGw1CDRTFqF6s70/view?usp=drive_link,"I would like to learn just one thing from you: Did you receive the Spirit by the works of the law, or by believing what you heard? "
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_3,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Unu bụchaam nde iberibe ya ẹɦụm? Ọ bụ unua Maa Nsọ yịkọdụa na unu ana-achọkwakwa na unu weri ikike madụ amaka na-achọ ezumoke uunu?,https://drive.google.com/file/d/1ElOMjAyEXorOVszKvBB5QR-gJF1f87JG/view?usp=drive_link,"Are you so foolish? After beginning by means of the Spirit, are you now trying to finish by means of the flesh?"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_4,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Unu ririm ahụhụ a na ohu na amaka? A manụụrụ m na ọ bụgụ na amaka!,https://drive.google.com/file/d/1NZYmpEqoplS2JaQ4pTwHhZfhXGDnNVFc/view?usp=drive_link,Have you experienced so much in vain—if it really was in vain? 
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_5,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Chineke ọ nịrị unu Maa Nsọ a, na-arụ ọrụ ahụma a na ohu maka na unu na-edebe iwu na ohu, saa ọ bụ maka na unu kweyeri na oziọma unu nụrụ?",https://drive.google.com/file/d/11oS4MMhNO8bHjaeGE5bb3E66MAe8Nqzz/view?usp=drive_link,"So again I ask, does God give you his Spirit and work miracles among you by the works of the law, or by your believing what you heard? "
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_6,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Unu letekwele onye dịka Eburaham, “Onye kweyeri na Chineke, a gụyeri e ye na onye meri ụmara-ọma.”",https://drive.google.com/file/d/1BL1Y5JYaq_JI9p-RSh5U-uzLrfx5M9sK/view?usp=drive_link,"So also Abraham “believed God, and it was credited to him as righteousness.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_7,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ẹɦụọdị, unu gọta na ndem na ohu nworu okwukwe bụ nde bụ ụmụ Eburaham.",https://drive.google.com/file/d/1Ym8tSEM4xu42ghPeZod1TbGmrMi9mMnE/view?usp=drive_link,"Understand, then, that those who have faith are children of Abraham. "
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_8,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ẹkwụkwọ Nsọ gbarị ama sị na Chineke je-anabata nde aabụgụ nde Juu maka okwukwe wo je-enwo na ibe Chineke nọ. A gbaarị a Eburaham ama na oziọma sị a, “Mba na ohu je-agata ẹka gị nata ngọzi Chineke.”",https://drive.google.com/file/d/1X7cQQ4-YLN9mpxmNE86fbfSrOjGySQhI/view?usp=drive_link,"Scripture foresaw that God would justify the Gentiles by faith, and announced the gospel in advance to Abraham: “All nations will be blessed through you.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_9,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Ndem na ohu nworu okwukwe na ibe Karaịs nọ je-esoko Eburaham nata ngọzi na ẹka Chineke maka okwukwe Eburaham.,https://drive.google.com/file/d/1kk9pPJ65Eg-wC7bSRdao3eRAvE7KfvUO/view?usp=drive_link,"So those who rely on faith are blessed along with Abraham, the man of faith."
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_10,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ndem na ohu na-achọ omume ihe dị Chineke ma hite na edebe iwu na ohu Chineke nịrị Mosisi nọ na okpuru avụm ọnụ, maka na e deri e na Ẹkwụkwọ Nsọ sị, “Onye ọọbụla eemetetugu ihom na ohu e deri na ẹkwụkwọ iwu bụ onye a vụrụ ọnụ.”",https://drive.google.com/file/d/1fbPouPhmJTMI2TM0BHOvunZFtdyrxAg6/view?usp=drive_link,"For all who rely on the works of the law are under a curse, as it is written: “Cursed is everyone who does not continue to do everything written in the Book of the Law.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_11,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"O doru ẹnya na ọ dịgị onye je-abụ onye a nabatarị na ihu Chineke hite na edebe iwu, maka na, “Nde ụmara-ọma je-eji okwukwe na-ebu ndụ wo.”",https://drive.google.com/file/d/1PrpUsl0HKLBijDt1emLc7nWdV-mYw4--/view?usp=drive_link,"Clearly no one who relies on the law is justified before God, because “the righteous will live by faith.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_12,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Edebe iwu ehibegi isi na onwunwo okwukwe, kama, “Onye ọọbụla chọrụ iji edebe iwu na-ebu ndụ a je-edebeturiri ihom na ohu e deri na iwu.”",https://drive.google.com/file/d/1JoqXdwYVNimg_v1YE4kSBm9GoY27wRwM/view?usp=drive_link,"The law is not based on faith; on the contrary, it says, “The person who does these things will live by them.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_13,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Karaịs gbafụtarị ayị na avụm ọnụ nke iwu maka na o jiri onwoe mieri ayị onye a vụrụ ọnụ ẹɦụm ọ nwụhụrụ na elu obe, dịka nke Ẹkwụkwọ Nsọ kwuru, “Onye ọọbụla a kpọgburu na elu osisi bụ onye Chineke vụrụ ọnụ.”",https://drive.google.com/file/d/1NqSrbbMOktISN-NYkglE86V7aGd4xW56/view?usp=drive_link,"Christ redeemed us from the curse of the law by becoming a curse for us, for it is written: “Cursed is everyone who is hung on a pole.”"
,1,63,Male,Clergy,Ehugbo,Yes,5,University/ Polytechnic (Bachelor's),"Galatians Chapter 1,2, 3 vs 1-14",Galatians 3_14,https://docs.google.com/spreadsheets/d/1CMg99nrYW8L7zJ9LJA129iNVMoHC88Qk/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ọ gbafụtarị ayị na okpuru avụm ọnụ ma ayị natakọ ngọzi a nịrị Eburaham, ma ọ ga ẹka Jisọs Karaịs rubeko nde aabụgụ nde Juu, ma ayị jiri okwukwe nata nkwa Chineke kweri ịnị ayị Maa Nsọ a.",https://drive.google.com/file/d/1EumAJOlEm8cifmaj3H3Y3D_X4gCylh2u/view?usp=drive_link,"He redeemed us in order that the blessing given to Abraham might come to the Gentiles through Christ Jesus, so that by faith we might receive the promise of the Spirit."
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_1,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ọ bụ m Pọl, nwaọrụ Karaịs Jisọs, onye Chineke kuru ịbụ onyeozi Karaịs a họtarị izise oziọma bayeri Chineke na-ederi unu ẹkwụkwọa.",https://drive.google.com/file/d/18Z67jseXE-JC0L9ES8j3W3_eQ7Cy9da3/view?usp=drive_link,"Paul, a servant of Christ Jesus, called to be an apostle and set apart for the gospel of God— "
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_2,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Oziọma Chineke jiri nde amụma a kwe nkwa ẹkamgbe dịka nke e deri e na Ẹkwụkwọ Nsọ,",https://drive.google.com/file/d/1hH_hFRzlp3SrzQ9waNe_XXPy2yyoEdNd/view?usp=drive_link,the gospel he promised beforehand through his prophets in the Holy Scriptures 
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_3,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"ihe bayeri Ọkpara a, onye bịarị na ụwa dịka madụ hite na eriri Devidi.",https://drive.google.com/file/d/1gq3PyBYdTlrH41y8vghmBMrwcJ2uxAmG/view?usp=drive_link,"regarding his Son, who as to his earthly life was a descendant of David, "
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_4,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Chineke gusiri na ọ bụ Ọkpara a hite na omumie na o hi na ọnwụ pavuru na ike nke Maa Nsọ: Jisọs Karaịs Onyenwoayị.,https://drive.google.com/file/d/15r28KeD0B8tiRPd3JKNqBLqUmhPZEgEa/view?usp=drive_link,and who through the Spirit of holiness was appointed the Son of God in power by his resurrection from the dead: Jesus Christ our Lord.
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_5,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Chineke kwobe Jisọs Karaịs gusi ayị ẹwụọma a, me ayị bụrụ ndeozi Karaịs je-ekufute ntụtụ madụ na etiti nde aabụgụ nde Juu, na wo sokoru ru beri Chineke isi, nwoe ntụkwasịobu maka ẹha a.",https://drive.google.com/file/d/1VFEyKggvJNVO-UiFGez-xCJwLmENSPHr/view?usp=drive_link,Through him we received grace and apostleship to call all the Gentiles to the obedience that comes from faith for his name’s sake. 
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_6,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Unuande Rom sokozu na ya ndem Chineke kuru na unu bụkọzuru ndeke Jisọs Karaịs.,https://drive.google.com/file/d/19JlbmZkwboJX-FB8u_LYyba0YWKycJyi/view?usp=drive_link,And you also are among those Gentiles who are called to belong to Jesus Christ.
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_7,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ana m ederi unu oohu nde bu na Rom ẹkwụkwọa, bụ nde Chineke hụrụ na ẹnya, ku wo, ịbụ ndekie dị nsọ. Na udo yaa ẹwụọma Chineke bụ Nnade aayị yaa nke Jisọs Karaịs bụ Onyenwoayị dịrị unu.",https://drive.google.com/file/d/1W0VKHWm1kCE0L5_PeKiSJrD0yUCIHs8q/view?usp=drive_link,To all in Rome who are loved by God and called to be his holy people: Grace and peace to you from God our Father and from the Lord Jesus Christ.
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_8,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Nke mbụ, aga m ẹka Jisọs Karaịs na-ekele Chineke m na isi uunu, maka a na-akpa ihe bayeri okwukwe uunu na ụwa na ohu.",https://drive.google.com/file/d/14-uFCoE3aCeRKdHbygiPlQ2NStcHXP6u/view?usp=drive_link,"First, I thank my God through Jesus Christ for all of you, because your faith is being reported all over the world. "
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_9,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Chineke, Onye m ji obu m na ohu na-ejeri ezise oziọma bayeri Ọkpara a, bụ onye ẹkebe m na ana m arịta unu",https://drive.google.com/file/d/1cwQPpZfAr-AE8bQhNaE6Q7hyso1roHVa/view?usp=drive_link,"God, whom I serve in my spirit in preaching the gospel of his Son, is my witness how constantly I remember you "
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_10,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"mgbe ọọbụla na ekpere. Ana m egororu Chineke ya ọ bụrụ na ọ chọrụ a, na o meheeri m ụzọ na mụ eenwo ike ịkpakwute unu.",https://drive.google.com/file/d/1-YYqanIU6ILRKmN4ZGZ92htetSzd9iua/view?usp=drive_link,in my prayers at all times; and I pray that now at last by God’s will the way may be opened for me to come to you.
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_11,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ọ na-ọgụ m ẹgụ ọkam ịhụ unu, ma m nwo ike weteri unu ụfọdị ihe ọnịnị nke ime maa, ma unu guzosie ike.",https://drive.google.com/file/d/1AtOYIBfYdUyxmbgHGfL1HhB9U6POn08D/view?usp=drive_link,I long to see you so that I may impart to you some spiritual gift to make you strong— 
,2,64,Male,Clergy,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Romans Chapter 1,Romans 1_12,https://docs.google.com/spreadsheets/d/1vHPfvOOlTRlFU_mUj1Hj15MjpSX7J6uy/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Ọ bụ ahịaga ma ayị gbatarị onwaayị ume na okwukwe ayị nwo.,https://drive.google.com/file/d/1QXOX3ST7FwKCxAErY35xKHW2BUYmAWy_/view?usp=drive_link,"that is, that you and I may be mutually encouraged by each other’s faith. "
